alg,lambda_,degree,constant,numruns,gen_number,cnt,av_min_loss,std_min_loss,av_max_span,std_max_span,av_av_tdepth,std_av_tdepth,av_av_tsize,std_av_tsize,av_cnt_event,std_cnt_event
one-plus-lambda,500,10,none,100,137,98,0.052222102090554993,0.05986977936745516,7.846938775510204,2.228534985124764,10.011142857142856,2.6097663043393955,50.400285714285715,17.879881141457656,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,138,98,0.052222102090554993,0.05986977936745516,7.887755102040816,2.2941035911579415,10.029632653061224,2.6180473849711325,50.531877551020415,17.870775024743786,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,139,98,0.052222102090554993,0.05986977936745516,7.755102040816326,2.204176112865405,10.02730612244898,2.6316000425292723,50.44571428571428,17.87728868636154,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,140,98,0.052222102090554993,0.05986977936745516,7.846938775510204,2.3314707664963485,10.016367346938775,2.62582143955052,50.44828571428571,17.957412833520017,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,141,98,0.052222102090554993,0.05986977936745516,7.795918367346939,2.244990721645612,10.019061224489795,2.615063322354744,50.449306122448974,17.915501446790778,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,142,98,0.052222102090554993,0.05986977936745516,7.785714285714286,2.2508501795126756,10.016285714285715,2.607568090566146,50.45853061224491,17.84536214270153,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,143,98,0.052222102090554993,0.05986977936745516,7.826530612244898,2.2452921731793487,10.02,2.617675023873713,50.446612244897956,17.884835141351445,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,144,98,0.052222102090554993,0.05986977936745516,7.86734693877551,2.220671690544216,10.00626530612245,2.6139259180632615,50.38897959183674,17.798361860518256,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,145,98,0.052222102090554993,0.05986977936745516,7.86734693877551,2.2389764202076203,10.02287755102041,2.6164708442640436,50.472530612244896,17.82463033947293,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,146,98,0.052222102090554993,0.05986977936745516,7.846938775510204,2.246775652571092,10.02161224489796,2.6032438266659836,50.42555102040818,17.84847946769196,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,147,98,0.052222102090554993,0.05986977936745516,7.836734693877551,2.2392321823221804,10.024224489795918,2.6200504261022566,50.48322448979592,17.862907500689122,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,148,98,0.052222102090554993,0.05986977936745516,7.8979591836734695,2.3625038426418046,10.016673469387756,2.62142070756123,50.420653061224485,17.877168197373557,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,149,98,0.052222102090554993,0.05986977936745516,7.928571428571429,2.2778883884431393,10.022612244897958,2.6250273220449944,50.430122448979596,17.851118455364507,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,150,98,0.052222102090554993,0.05986977936745516,7.857142857142857,2.290174220268771,10.01361224489796,2.6035701808057095,50.426489795918364,17.840767994042263,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,151,98,0.052222102090554993,0.05986977936745516,7.744897959183674,2.3048804674384975,10.012612244897959,2.612093044693427,50.41416326530612,17.83417252830259,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,152,98,0.052222102090554993,0.05986977936745516,7.836734693877551,2.257386413401255,10.022204081632653,2.6159986190128652,50.44420408163265,17.882297449735024,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,153,98,0.052222102090554993,0.05986977936745516,7.826530612244898,2.2947389260782605,10.018693877551021,2.6150860617522094,50.416734693877544,17.837620216004964,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,154,98,0.052222102090554993,0.05986977936745516,7.816326530612245,2.2738394158990487,10.017755102040816,2.608512489794278,50.44734693877551,17.837717815898802,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,155,98,0.052222102090554993,0.05986977936745516,7.846938775510204,2.260359556084424,10.009938775510205,2.6008857589185723,50.39734693877551,17.823424760291047,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,156,98,0.052222102090554993,0.05986977936745516,7.857142857142857,2.249716535431946,10.01434693877551,2.620452773239072,50.45489795918366,17.91048967555491,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,157,98,0.052222102090554993,0.05986977936745516,7.795918367346939,2.2495313964335306,10.029571428571428,2.6298611005456665,50.53534693877551,17.930492816281863,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,158,98,0.052222102090554993,0.05986977936745516,7.775510204081633,2.229352483299542,10.028510204081632,2.624805412593,50.47653061224489,17.913247521867024,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,159,98,0.052222102090554993,0.05986977936745516,7.928571428571429,2.3134478201002353,10.018244897959184,2.612053805510547,50.448367346938774,17.881795253768825,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,160,98,0.052222102090554993,0.05986977936745516,7.836734693877551,2.220929560631343,10.022775510204081,2.620452876152316,50.44571428571429,17.817990211684187,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,161,98,0.052222102090554993,0.05986977936745516,7.795918367346939,2.1944232828596486,10.00691836734694,2.607974586209709,50.38171428571429,17.828356088443112,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,162,98,0.052222102090554993,0.05986977936745516,7.8979591836734695,2.2789623306356948,10.017204081632654,2.6040991977687935,50.424,17.843172025129594,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,163,98,0.052222102090554993,0.05986977936745516,7.948979591836735,2.309573902655727,10.021326530612246,2.6277215387507282,50.44457142857142,17.84759898560645,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,164,98,0.052222102090554993,0.05986977936745516,7.857142857142857,2.2314999074019015,10.023918367346939,2.6374344819155864,50.443999999999996,17.8756653924963,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,165,98,0.052222102090554993,0.05986977936745516,7.887755102040816,2.258239575607804,10.018918367346938,2.600208958139551,50.41497959183673,17.81030553598949,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,166,98,0.052222102090554993,0.05986977936745516,7.836734693877551,2.2346705804395532,10.010428571428571,2.6061313458528397,50.42134693877551,17.827342255648812,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,167,98,0.052222102090554993,0.05986977936745516,7.857142857142857,2.29906813420444,10.036204081632652,2.620520426420955,50.534244897959184,17.904065921221736,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,168,98,0.052222102090554993,0.05986977936745516,7.816326530612245,2.2376506392137445,10.01208163265306,2.6049107300833665,50.42469387755102,17.84928222898508,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,169,98,0.052222102090554993,0.05986977936745516,7.86734693877551,2.216071883743666,10.011918367346938,2.6054580688313047,50.41028571428571,17.82135761566178,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,170,98,0.052222102090554993,0.05986977936745516,7.795918367346939,2.2221481777659102,10.02177551020408,2.6042248857820978,50.46481632653061,17.773404483256652,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,171,98,0.052222102090554993,0.05986977936745516,7.826530612244898,2.2452921731793487,10.006551020408164,2.602116670282919,50.366571428571426,17.783541276318694,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,172,98,0.052222102090554993,0.05986977936745516,7.8061224489795915,2.2207654649495003,10.01522448979592,2.6099937857874735,50.44142857142858,17.83956712433554,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,173,98,0.052222102090554993,0.05986977936745516,7.8979591836734695,2.2744804112568593,10.030204081632654,2.6233491833803835,50.495102040816334,17.922233566439086,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,174,98,0.052222102090554993,0.05986977936745516,7.846938775510204,2.264869419204445,10.019755102040817,2.607873999480774,50.43791836734693,17.80305368192489,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,175,98,0.052222102090554993,0.05986977936745516,7.928571428571429,2.200417400107052,10.029938775510203,2.610858963418707,50.501265306122455,17.82213129650943,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,176,98,0.052222102090554993,0.05986977936745516,7.86734693877551,2.234414296181535,10.015306122448981,2.607789338274788,50.45057142857143,17.803900184957183,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,177,98,0.052222102090554993,0.05986977936745516,7.8979591836734695,2.287899829753717,10.029081632653062,2.6022040449002635,50.514653061224486,17.883529852399786,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,178,98,0.052222102090554993,0.05986977936745516,7.795918367346939,2.1090629686145004,10.012224489795917,2.60173999677693,50.43979591836734,17.786741435606643,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,179,98,0.052222102090554993,0.05986977936745516,7.8979591836734695,2.168841484776868,10.01526530612245,2.6083299589029414,50.421836734693876,17.797928310244696,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,180,98,0.052222102090554993,0.05986977936745516,7.938775510204081,2.3026884311232427,10.023551020408163,2.616807862693412,50.460040816326526,17.835485724216827,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,181,98,0.052222102090554993,0.05986977936745516,7.918367346938775,2.2482349965584345,10.017775510204082,2.6247692980472928,50.417632653061226,17.87736839362502,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,182,98,0.052222102090554993,0.05986977936745516,7.826530612244898,2.2588849976783587,10.013897959183673,2.609084527419594,50.42224489795918,17.876969820997104,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,183,98,0.052222102090554993,0.05986977936745516,7.857142857142857,2.19925775976295,10.005734693877551,2.5946216528521835,50.39085714285714,17.848844545007296,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,184,98,0.052222102090554993,0.05986977936745516,7.76530612244898,2.1936876994266017,10.009510204081632,2.621584830862065,50.401265306122454,17.899962846587265,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,185,98,0.052222102090554993,0.05986977936745516,7.836734693877551,2.257386413401255,10.018938775510202,2.607930263936842,50.42400000000001,17.788067029698905,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,186,98,0.052222102090554993,0.05986977936745516,7.846938775510204,2.246775652571092,10.027122448979592,2.6331389209160583,50.4954693877551,17.900403540203335,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,187,98,0.052222102090554993,0.05986977936745516,7.928571428571429,2.2417649752107454,10.020632653061226,2.6170354874566084,50.45946938775509,17.88203268944014,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,188,98,0.052222102090554993,0.05986977936745516,7.8061224489795915,2.26624819535845,10.025795918367347,2.6189629118910585,50.46722448979591,17.851389387721433,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,189,98,0.052222102090554993,0.05986977936745516,7.816326530612245,2.223928032418711,10.023326530612245,2.6225313514419857,50.47959183673469,17.853245174532674,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,190,98,0.052222102090554993,0.05986977936745516,7.785714285714286,2.2326428011553974,10.02130612244898,2.6069637214707373,50.46967346938776,17.796076980429643,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,191,98,0.052222102090554993,0.05986977936745516,7.826530612244898,2.2316165560294006,10.034244897959184,2.6338876870869523,50.55200000000001,17.97173337920027,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,192,98,0.052222102090554993,0.05986977936745516,7.857142857142857,2.2587697572631282,10.02269387755102,2.6024611444419037,50.426816326530606,17.75142882167974,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,193,98,0.052222102090554993,0.05986977936745516,7.857142857142857,2.3123448651769496,10.027183673469388,2.6127662537770773,50.48951020408163,17.88252279618338,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,194,98,0.052222102090554993,0.05986977936745516,7.836734693877551,2.1931892608013324,10.009897959183673,2.6020489630124572,50.392653061224486,17.74876329299182,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,195,98,0.052222102090554993,0.05986977936745516,7.877551020408164,2.3572091164819233,10.012163265306123,2.613271632725091,50.437551020408186,17.90384540277816,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,196,98,0.052222102090554993,0.05986977936745516,7.816326530612245,2.139745067666298,10.011816326530614,2.614947411758802,50.46481632653061,17.89697699210847,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,197,98,0.052222102090554993,0.05986977936745516,7.918367346938775,2.332877129595753,10.007122448979592,2.603725024923794,50.37795918367347,17.807604312351305,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,198,98,0.052222102090554993,0.05986977936745516,7.857142857142857,2.2223355980148636,10.022571428571428,2.618899067648582,50.495877551020406,17.872490926095715,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,199,98,0.052222102090554993,0.05986977936745516,7.918367346938775,2.2976184182036126,10.01834693877551,2.6141776874715887,50.48734693877551,17.9309445504544,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,200,98,0.052222102090554993,0.05986977936745516,7.8061224489795915,2.2207654649495003,10.033897959183674,2.610062949783505,50.54853061224489,17.821766252858097,5.61,2.048877741594164
canonical-ea,500,100,1,100,0,100,69.45570493209642,12.468391435070284,7.55,0.8046738469715542,3.9256999999999995,0.06480516954688108,17.383200000000002,0.7987121634230947,16.07,3.530594850729831
canonical-ea,500,100,1,100,1,100,69.94970106795888,11.570974491682804,6.68,1.1124747188138704,4.007771084337349,0.09255815155441827,14.285461847389556,1.0316694054926905,16.07,3.530594850729831
canonical-ea,500,100,1,100,2,100,65.9555002460073,10.42615869386027,6.3,1.004987562112089,4.189136546184739,0.13336015328797496,14.14791164658635,1.4362650838232554,16.07,3.530594850729831
canonical-ea,500,100,1,100,3,100,61.37431269045548,10.150267047437225,6.42,1.0879338215167316,4.442730923694779,0.15011231635294434,15.1370281124498,1.6062710045995021,16.07,3.530594850729831
canonical-ea,500,100,1,100,4,100,58.2276080231257,10.798704687965756,6.54,0.9738583059151881,4.739598393574298,0.1868052506600566,16.65184738955823,1.9653121374355913,16.07,3.530594850729831
canonical-ea,500,100,1,100,5,100,54.7707290240174,10.076663463431709,6.68,1.1737120600896966,5.04714859437751,0.20734941703673018,18.454899598393574,2.3645891882781895,16.07,3.530594850729831
canonical-ea,500,100,1,100,6,100,52.58811411503562,9.834184459741339,6.9,1.0344080432788603,5.3409839357429725,0.22979779568740838,20.117148594377507,2.7694755271074074,16.07,3.530594850729831
canonical-ea,500,100,1,100,7,100,51.01111528436457,9.45926067151767,7.24,1.0781465577554845,5.631084337349397,0.2475771012386341,21.796626506024094,2.960140929419926,16.07,3.530594850729831
canonical-ea,500,100,1,100,8,100,48.0662967566289,9.097404247976472,7.49,0.9746281342132495,5.9114859437751015,0.27836738637989006,23.52,3.3901962931301086,16.07,3.530594850729831
canonical-ea,500,100,1,100,9,100,46.403233294340296,8.696164022233015,8.0,1.2806248474865698,6.19714859437751,0.2985389901177167,25.213574297188757,3.609629277221624,16.07,3.530594850729831
canonical-ea,500,100,1,100,10,100,44.9921407750699,8.864216012171209,8.43,1.3285706605220513,6.451305220883532,0.3029412298378442,26.757228915662644,3.786162864088055,16.07,3.530594850729831
canonical-ea,500,100,1,100,11,100,42.65403934819688,8.289887606952805,8.79,1.6750820875407868,6.728253012048192,0.3390688222873324,28.336586345381523,3.989699956772267,16.07,3.530594850729831
canonical-ea,500,100,1,100,12,100,41.06861772517381,7.8167571483012965,9.35,1.7051392904979934,6.991646586345381,0.38909483886625995,29.89076305220884,4.192384424153457,16.07,3.530594850729831
canonical-ea,500,100,1,100,13,100,39.28665336365292,7.780569883945619,9.93,1.935226084983354,7.23574297188755,0.4107833047985688,31.256265060240956,4.203615961696906,16.07,3.530594850729831
canonical-ea,500,100,1,100,14,100,37.474475606046674,7.561214519653115,10.18,1.6575886099994774,7.476184738955824,0.46816949503985156,32.60542168674699,4.298306778516317,16.07,3.530594850729831
canonical-ea,500,100,1,100,15,100,35.68315932700483,6.978164586569254,10.9,2.2737634001804143,7.717610441767067,0.4941607267618588,33.92923694779116,4.418838026855996,16.07,3.530594850729831
canonical-ea,500,100,1,100,16,100,34.70661218775153,7.289212634855511,11.07,1.9144450893143945,7.963915662650602,0.5418465840081311,35.29437751004016,4.641355210568821,16.07,3.530594850729831
canonical-ea,500,100,1,100,17,100,32.73215556535313,7.2288518905199295,11.35,2.1971572542719833,8.162570281124497,0.623739510210113,36.42088353413655,4.962999822286147,16.07,3.530594850729831
canonical-ea,500,100,1,100,18,100,31.50255181969713,6.985230452896589,11.88,2.4136279746472944,8.358534136546185,0.664275625519686,37.52104417670683,5.107375670906758,16.07,3.530594850729831
canonical-ea,500,100,1,100,19,100,30.68846461832204,6.196371098499385,12.32,2.8874902597238314,8.607771084337351,0.7305891515059975,38.835020080321286,5.268936863910612,16.07,3.530594850729831
canonical-ea,500,100,1,100,20,100,29.733658412878363,6.437143499138597,12.82,2.570525238156591,8.871465863453814,0.8067913505173595,40.13710843373494,5.625414128290676,16.07,3.530594850729831
canonical-ea,500,100,1,100,21,100,28.98603106424626,7.238777644701147,13.19,2.5872572349884346,9.070903614457832,0.8966411292553693,41.23309236947791,6.022621370155637,16.07,3.530594850729831
canonical-ea,500,100,1,100,22,100,28.135807968186537,6.588174455918579,14.0,3.059411708155671,9.261626506024095,0.9367853741537768,42.32570281124498,6.502808429865099,16.07,3.530594850729831
canonical-ea,500,100,1,100,23,100,26.674271417238444,6.903323558365915,13.95,3.060637188560578,9.466686746987953,1.02241396944394,43.58164658634538,6.7832663275839575,16.07,3.530594850729831
canonical-ea,500,100,1,100,24,100,25.590960029333825,6.998806242980952,14.62,2.992590850751235,9.683815261044177,1.0953605039597425,44.865140562248996,7.240229615271655,16.07,3.530594850729831
canonical-ea,500,100,1,100,25,100,24.348146543513362,6.622808080002406,15.24,3.473096601017599,9.915682730923695,1.144471653418282,46.27983935742972,7.479812476092245,16.07,3.530594850729831
canonical-ea,500,100,1,100,26,100,23.475715458800003,6.834743975264502,15.73,3.1901567359614167,10.124457831325302,1.1623166794057402,47.68068273092368,7.981249911763807,16.07,3.530594850729831
canonical-ea,500,100,1,100,27,100,22.673064293647226,6.5713024045963735,16.64,4.114656729303187,10.326064257028113,1.2661806022551194,48.89004016064256,8.626937605217474,16.07,3.530594850729831
canonical-ea,500,100,1,100,28,100,21.536726505961322,6.196826246257116,17.05,3.8506492958980307,10.594257028112452,1.358728164544108,50.58092369477912,9.250262123705923,16.07,3.530594850729831
canonical-ea,500,100,1,100,29,100,21.019714130445806,6.310753471337357,17.31,4.553449242058156,10.859257028112447,1.492772221384434,52.35855421686747,9.732699850995836,16.07,3.530594850729831
canonical-ea,500,100,1,100,30,100,19.649942244651164,6.01979646525466,18.24,3.9902882101422197,11.063634538152609,1.527710122693549,53.770240963855414,10.008065073965769,16.07,3.530594850729831
canonical-ea,500,100,1,100,31,100,19.010120000586785,5.9706839164263155,18.57,4.434534924882203,11.29469879518072,1.6698289330547256,55.32397590361445,10.689351091437686,16.07,3.530594850729831
canonical-ea,500,100,1,100,32,100,18.438476922605357,6.423842400532261,19.0,4.573838650411709,11.513815261044176,1.8012178989733425,56.93164658634539,11.603581841667047,16.07,3.530594850729831
canonical-ea,500,100,1,100,33,100,17.429514717314543,5.925102012829484,19.7,5.510898293381941,11.772730923694779,1.9723641115128965,58.721084337349396,12.521190881267795,16.07,3.530594850729831
canonical-ea,500,100,1,100,34,100,17.129422249259353,6.101146752845475,20.52,5.857439713731589,11.994939759036143,2.0333183113096616,60.41269076305221,13.2714886310354,16.07,3.530594850729831
canonical-ea,500,100,1,100,35,100,16.342922188367492,5.9572082639790445,20.79,4.952363072312045,12.214919678714864,2.074116700121867,62.02409638554218,14.026173624895023,16.07,3.530594850729831
canonical-ea,500,100,1,100,36,100,15.83064847018888,5.967044533730977,21.6,6.268971207462992,12.461847389558233,2.149586172774199,63.87152610441767,14.48437836623246,16.07,3.530594850729831
canonical-ea,500,100,1,100,37,100,15.352914502534107,5.742657167974389,22.19,6.191437635961457,12.761646586345385,2.2636769199361573,65.97626506024096,15.100283004906794,16.07,3.530594850729831
canonical-ea,500,100,1,100,38,100,14.625661991705858,5.273740827594403,22.95,6.53356717268599,13.015100401606425,2.3816371443126183,67.80755020080322,15.824134706181182,16.07,3.530594850729831
canonical-ea,500,100,1,100,39,100,14.281494390856178,5.91200030730698,23.66,7.435348007995322,13.26269076305221,2.49700128827,69.55092369477912,16.45678191502989,16.07,3.530594850729831
canonical-ea,500,100,1,100,40,100,13.677792077417347,5.501861934469618,24.53,7.441041593755541,13.537269076305222,2.6095823472533564,71.51224899598392,17.270783555984572,16.07,3.530594850729831
canonical-ea,500,100,1,100,41,100,13.393133632135294,5.825949881239646,25.17,8.66378092982504,13.814979919678716,2.7122087149200915,73.7366265060241,18.50018106576629,16.07,3.530594850729831
canonical-ea,500,100,1,100,42,100,12.78530555370967,5.330389418794524,25.42,7.397540131692427,14.071626506024096,2.8302328071837106,75.77465863453816,19.258441077811476,16.07,3.530594850729831
canonical-ea,500,100,1,100,43,100,11.964284975054952,5.233497652199231,26.66,9.035729079603925,14.445582329317272,3.1126850992803337,78.42401606425705,20.738405591704115,16.07,3.530594850729831
canonical-ea,500,100,1,100,44,100,11.986082555075283,5.445405444700688,27.17,9.115980473871145,14.72558232931727,3.2677509230699133,80.57140562248996,21.88521563821644,16.07,3.530594850729831
canonical-ea,500,100,1,100,45,100,11.182841184857802,4.8129705805105845,27.95,9.52614822475485,15.005461847389556,3.4339258511008737,82.88755020080322,23.047734456549517,16.07,3.530594850729831
canonical-ea,500,100,1,100,46,100,10.686540816814572,4.854727642437758,29.31,10.77747187423841,15.366144578313254,3.609258310803477,85.51590361445784,24.136819532294687,16.07,3.530594850729831
canonical-ea,500,100,1,100,47,100,10.297462522061242,4.67779339788426,29.39,10.412391656098995,15.65190763052209,3.8622992473553044,87.72775100401606,26.16633966431922,16.07,3.530594850729831
canonical-ea,500,100,1,100,48,100,10.105895190616252,4.78470743271652,30.38,10.419961612213358,15.935863453815259,4.027488107828784,90.36967871485942,28.180489512309766,16.07,3.530594850729831
canonical-ea,500,100,1,100,49,100,9.646249635114994,4.5245030018416825,31.26,10.456213463773585,16.277489959839357,4.177669169091304,93.36987951807227,30.598864157580564,16.07,3.530594850729831
canonical-ea,500,100,1,100,50,100,9.347666845823104,4.29330340483038,33.11,15.948601819595343,16.59417670682731,4.400999242667778,96.04847389558233,33.33431411077073,16.07,3.530594850729831
canonical-ea,500,100,1,100,51,100,9.030765622500994,4.412236891086598,33.65,16.908208065906926,16.92775100401606,4.574211877269841,98.98738955823293,36.129769054597034,16.07,3.530594850729831
canonical-ea,500,100,1,100,52,100,8.283166226504322,4.2496246298153535,34.38,16.90785616215137,17.34128514056225,4.838424420716509,102.72534136546183,39.60457736565464,16.07,3.530594850729831
canonical-ea,500,100,1,100,53,100,8.234746641760427,3.980296440859434,34.89,13.967029032689807,17.663112449799197,5.1026914416442875,106.22196787148596,43.005833373151695,16.07,3.530594850729831
canonical-ea,500,100,1,100,54,100,7.742312158530584,4.237337586642025,36.27,14.744392154307345,18.066506024096384,5.34425654222032,109.48614457831323,45.45184628727508,16.07,3.530594850729831
canonical-ea,500,100,1,100,55,100,7.39531240121158,3.9473092648701043,37.99,16.463593167956986,18.393012048192773,5.609489510192405,112.93489959839354,49.835364681526706,16.07,3.530594850729831
canonical-ea,500,100,1,100,56,100,7.11171789253835,3.8777607551408417,38.15,15.154784722984353,18.728212851405623,5.806549202661174,116.0752610441767,51.96802702787968,16.07,3.530594850729831
canonical-ea,500,100,1,100,57,100,6.796684751325201,3.9053956184718794,38.72,15.370803492335723,19.125602409638553,6.120395883291653,120.37682730923694,55.96581182913056,16.07,3.530594850729831
canonical-ea,500,100,1,100,58,100,6.628528715271244,3.797394874725137,40.24,16.904508274421943,19.56345381526105,6.387403620982349,124.66293172690764,60.210858751341576,16.07,3.530594850729831
canonical-ea,500,100,1,100,59,100,6.271517178684776,3.843529615089635,41.83,16.189536744453193,19.965240963855425,6.567568534851878,128.75726907630522,61.49917135008528,16.07,3.530594850729831
canonical-ea,500,100,1,100,60,100,6.217736873510962,3.8466257294997175,41.34,15.562274897970411,20.46512048192771,6.898421243017753,133.8195983935743,64.92435240240766,16.07,3.530594850729831
canonical-ea,500,100,1,100,61,100,5.883488457927117,3.6635189440056903,42.76,18.161013187595017,20.93919678714859,7.318719807783651,138.8872289156626,68.93956486920096,16.07,3.530594850729831
canonical-ea,500,100,1,100,62,100,5.5102899674230965,3.3042216858700018,43.59,17.19947382916117,21.351124497991968,7.560180834760913,142.90558232931727,71.54627633287907,16.07,3.530594850729831
canonical-ea,500,100,1,100,63,100,5.430094912906807,3.3355705229254764,45.29,16.968968737080047,21.856144578313256,7.913805978727966,148.03923694779118,74.79575201330069,16.07,3.530594850729831
canonical-ea,500,100,1,100,64,100,5.135024264350445,3.0679499162720143,45.82,19.019137730191662,22.284919678714854,8.110342676838794,151.88755020080322,75.95652472412733,16.07,3.530594850729831
canonical-ea,500,100,1,100,65,100,4.916639483097111,3.0175266210705707,46.9,20.072119967756272,22.825080321285146,8.623839902215124,157.1914859437751,80.6779925261552,16.07,3.530594850729831
canonical-ea,500,100,1,100,66,100,4.714800738589878,2.8355830095823658,47.22,21.238446270855125,23.280943775100404,9.154839927760491,162.84522088353413,86.5644644350892,16.07,3.530594850729831
canonical-ea,500,100,1,100,67,100,4.522537737654733,2.6891238649711027,49.07,21.424871061455658,23.858293172690765,9.477766204618023,168.8874698795181,90.18675682129529,16.07,3.530594850729831
canonical-ea,500,100,1,100,68,100,4.378555283762843,2.738773715013815,51.55,26.09573719978035,24.26909638554217,9.669823998447386,173.58795180722893,93.95803072240963,16.07,3.530594850729831
canonical-ea,500,100,1,100,69,100,4.290946494994461,2.6451009637999245,50.6,23.471685069461884,24.72911646586346,10.247964075328857,179.52313253012045,101.54014559095725,16.07,3.530594850729831
canonical-ea,500,100,1,100,70,100,4.0881912196653305,2.4628284899121473,53.57,28.132278613720576,25.202269076305225,10.531678180176307,184.8424497991968,106.6734566351722,16.07,3.530594850729831
canonical-ea,500,100,1,100,71,100,3.957685147253396,2.375578162728482,52.38,23.794444729810362,25.776907630522093,10.901609564061655,191.4892771084337,112.56529853712762,16.07,3.530594850729831
canonical-ea,500,100,1,100,72,100,3.9271482023808106,2.4526999207214675,55.79,26.468205454847144,26.367670682730918,11.056746981095792,198.41843373493975,115.61876566313342,16.07,3.530594850729831
canonical-ea,500,100,1,100,73,100,3.702087036038047,2.2823192087571442,56.7,29.15218688194764,26.81022088353414,11.367595041181316,203.6787951807229,120.63419222613744,16.07,3.530594850729831
canonical-ea,500,100,1,100,74,100,3.528900283083962,2.1330570438976193,57.48,28.829318410257294,27.383393574297187,11.769912684625831,210.67783132530116,126.55253081348911,16.07,3.530594850729831
canonical-ea,500,100,1,100,75,100,3.3270800073475084,2.120265592706976,57.89,28.156311903372576,27.88899598393574,12.07861779930996,217.1989959839357,132.60959045160445,16.07,3.530594850729831
canonical-ea,500,100,1,100,76,100,3.2504680368336123,2.095983247267248,59.92,29.18207669101018,28.595160642570278,12.396586457256904,225.95064257028113,137.49653503955327,16.07,3.530594850729831
canonical-ea,500,100,1,100,77,100,3.0905439302694795,1.9572010872153163,60.86,27.315936740298692,29.137971887550194,13.054845357115063,232.81116465863454,144.7319752148639,16.07,3.530594850729831
canonical-ea,500,100,1,100,78,100,3.0370010644273218,1.9576070716724001,63.12,32.012585025267796,29.752510040160637,13.553193560583203,241.3612449799197,153.74164662194076,16.07,3.530594850729831
canonical-ea,500,100,1,100,79,100,2.9805576784178154,1.968216250630979,63.58,33.891644988108794,30.3631124497992,13.865054136876953,248.28795180722892,156.87644065768853,16.07,3.530594850729831
canonical-ea,500,100,1,100,80,100,2.878345705556095,1.975704181179805,66.47,37.09055270550709,31.213353413654612,14.312956554853491,258.28128514056226,163.80910997717532,16.07,3.530594850729831
